,0,1,2
106,0.03165188,0.9575948,0.010753311
107,0.041636802,0.0029395458,0.95542365
108,0.01337188,0.0017399384,0.9848882
109,0.0029623243,0.99608576,0.00095190894
110,0.005109352,0.00019556926,0.9946951
111,0.04378209,0.0024531311,0.95376474
112,0.010269677,0.0008364885,0.9888938
113,0.0238393,0.0025809254,0.9735798
114,0.0060516223,0.9925356,0.0014128147
115,0.018087635,0.0011056559,0.98080665
116,0.055879377,0.9318118,0.01230881
117,0.0118465405,0.9851643,0.0029892162
118,0.011777604,0.0023284631,0.98589396
119,0.016094824,0.00067157473,0.98323363
120,0.00419078,0.0002203672,0.9955889
121,0.0076861824,0.98995227,0.002361552
122,0.1492491,0.0053990665,0.8453518
123,0.019624926,0.0013200451,0.979055
124,0.002045999,0.99706095,0.000893035
125,0.03070161,0.0035859358,0.9657124
126,0.0016032284,5.0790124e-05,0.998346
127,0.028785449,0.0022249192,0.9689896
128,0.14641576,0.81547683,0.038107365
129,0.0036956626,0.9951965,0.0011078204
130,0.003009434,0.9960466,0.00094400474
131,0.5192088,0.033213753,0.44757742
132,0.57531506,0.10824402,0.316441
133,0.5507778,0.06695298,0.38226917
134,0.0056528226,0.9926957,0.0016514738
135,0.0037682054,0.0005764397,0.9956553
136,0.005305268,0.00015890498,0.9945358
137,0.023072096,0.77155995,0.20536797
138,0.029911216,0.0024221535,0.9676666
139,0.012606926,0.980072,0.0073209926
140,0.017647918,0.005312981,0.97703916
141,0.05144095,0.0040057064,0.9445533
142,0.005232227,0.99349993,0.0012678677
143,0.27830514,0.3293856,0.3923092
144,0.009723049,0.986485,0.003791982
145,0.050638128,0.93680435,0.012557545
146,0.0019043041,2.1715972e-05,0.99807394
147,0.01337081,0.9839686,0.0026605956
148,0.019157536,0.9765164,0.0043260427
149,0.040679928,0.0021042968,0.9572157
150,0.097349785,0.037258137,0.8653921
151,0.55597913,0.096159466,0.3478614
152,0.021436993,0.0017898637,0.97677314
153,0.019655136,0.0020045044,0.9783403
154,0.009385275,0.0011247931,0.98949
155,0.017800203,0.009015363,0.9731844
156,0.011741166,0.985421,0.0028379175
157,0.01302343,0.9847749,0.0022017872
158,0.0129398,0.000393145,0.9866671
159,0.035990484,0.0076292995,0.95638025
160,0.023315752,0.0009968905,0.9756874
161,0.003536241,0.9951827,0.0012809993
162,0.032394536,0.010745231,0.95686024
163,0.013442711,0.0007547688,0.98580253
164,0.028511392,0.0012652379,0.9702234
165,0.008495269,0.00037354132,0.9911311
166,0.002410231,0.0004091172,0.9971807
167,0.0077168527,0.0006840503,0.9915991
168,0.0372866,0.94950455,0.013208747
169,0.014150107,0.00071652856,0.9851334
170,0.028490422,0.00308947,0.9684201
171,0.041742623,0.0011692784,0.95708805
172,0.06662941,0.012315143,0.92105544
173,0.014555344,0.0012145004,0.9842301
174,0.027240723,0.00325155,0.9695077
175,0.0453446,0.0011435546,0.95351183
176,0.0138487425,0.002228212,0.983923
177,0.002629276,2.5195493e-05,0.9973455
178,0.17647518,0.018449249,0.8050756
179,0.0085401945,0.0009229363,0.99053687
180,0.009692633,0.0008114782,0.98949593
181,0.03996844,0.0073373457,0.95269424
182,0.012998886,0.0013284063,0.9856727
183,0.036007,0.018469661,0.9455233
184,0.0076372926,0.0003719903,0.99199075
185,0.003667555,0.9952297,0.0011027923
186,0.027554413,0.0038481103,0.9685975
187,0.016032109,0.0010255962,0.9829422
188,0.003164945,0.99581784,0.0010172084
189,0.0084949965,0.9879352,0.0035698973
190,0.2712117,0.019762693,0.7090256
191,0.0056585106,0.992683,0.0016585031
192,0.002196183,4.8995404e-05,0.9977549
193,0.09448204,0.008417407,0.89710057
194,0.021824455,0.0015207354,0.97665477
195,0.01805295,0.0095013585,0.97244567
196,0.24696006,0.13150084,0.6215391
197,0.008573312,0.00022930949,0.99119735
198,0.019586457,0.0010348159,0.97937876
199,0.0159877,0.0027397738,0.98127246
200,0.031459436,0.0016769203,0.9668637
201,0.15882602,0.019170078,0.8220039
202,0.049298935,0.002646085,0.948055
203,0.020651422,0.00085259456,0.978496
204,0.03616489,0.019564828,0.94427025
205,0.06769476,0.025212944,0.9070923
206,0.055380076,0.005226364,0.9393936
207,0.00930434,0.9814058,0.009289919
208,0.005271535,0.9933836,0.0013448749
209,0.013598591,0.9634572,0.022944171
210,0.0050521167,0.9932799,0.0016680614
211,0.028723486,0.018495662,0.9527809
212,0.016272,0.95757455,0.026153447
213,0.0073217424,0.98867154,0.0040066917
214,0.027570961,0.0014785057,0.97095054
215,0.4872903,0.033575077,0.47913468
216,0.0055651376,0.99239457,0.0020402723
217,0.008425277,0.00076214335,0.9908126
218,0.04662677,0.85180014,0.101573065
219,0.020654283,0.00081345317,0.9785323
220,0.02102606,0.008044693,0.9709292
221,0.0014985022,0.99783844,0.0006630603
222,0.06984551,0.0116303945,0.91852415
223,0.004993157,0.0014030724,0.99360377
224,0.008564505,0.00077097234,0.9906645
225,0.057133738,0.93653804,0.0063281823
226,0.008139719,0.0019024886,0.98995775
227,0.011496832,0.98479515,0.0037080897
228,0.10432753,0.015590695,0.8800817
229,0.0043047476,0.99422026,0.0014749294
230,0.1769532,0.3990962,0.42395055
231,0.047107995,0.00783927,0.9450528
232,0.07773412,0.002605701,0.9196602
233,0.02684961,0.05588534,0.91726506
234,0.017957611,0.00201887,0.9800235
235,0.009954157,0.002033016,0.9880128
236,0.012610565,0.00066205446,0.9867274
237,0.024764124,0.0021197188,0.9731162
238,0.08970275,0.004284123,0.90601313
239,0.046711177,0.06546517,0.88782364
240,0.0042703473,0.9944871,0.0012425866
241,0.0012649415,2.536414e-05,0.9987097
242,0.15302412,0.027803037,0.8191728
243,0.010466247,0.9860188,0.0035150505
244,0.024573596,0.9700565,0.005369907
245,0.029124962,0.001037306,0.9698378
246,0.020145226,0.0009971805,0.9788576
247,0.01859372,0.006833901,0.97457236
248,0.0059755268,0.992656,0.0013685103
249,0.004403618,0.9939866,0.0016097417
250,0.00894879,0.000688967,0.9903623
251,0.010335022,0.98628145,0.0033835676
252,0.082709454,0.9029322,0.014358412
253,0.015804095,0.0020208952,0.98217493
254,0.027599037,0.009028571,0.96337235
255,0.10493445,0.03897321,0.85609233
256,0.018554421,0.0013726306,0.9800729
257,0.0029772152,0.000113813214,0.99690896
258,0.022022111,0.0010374687,0.9769404
259,0.027422877,0.0064164735,0.96616066
260,0.004955722,0.00013022167,0.99491405
261,0.011080441,0.9857658,0.0031537134
262,0.12943274,0.010737215,0.85982996
263,0.034905754,0.9551388,0.009955512
264,0.034382775,0.004848574,0.9607687
265,0.040095598,0.9543483,0.0055560274
266,0.026844336,0.0012352552,0.9719204
267,0.0029937578,0.9960567,0.0009495944
268,0.016933348,0.0009016807,0.982165
269,0.016177159,0.97997576,0.0038470498
270,0.024287017,0.0022711921,0.9734418
271,0.0075828945,0.0004262105,0.99199086
272,0.0020688523,0.00027013713,0.997661
273,0.01477583,0.001444703,0.9837795
274,0.10234126,0.017924396,0.87973434
275,0.024851149,0.0024432635,0.9727056
276,0.02730483,0.0035872892,0.9691078
277,0.047641568,0.9422365,0.0101218745
278,0.009805065,0.98827875,0.0019162694
279,0.004326302,0.9944912,0.0011824385
280,0.0060396534,0.0003924371,0.9935679
281,0.43961212,0.068215825,0.49217206
282,0.013512417,0.0029309173,0.9835566
283,0.00792512,0.00062763,0.9914472
284,0.0028826492,8.0120146e-05,0.9970373
285,0.3838453,0.06460828,0.55154645
286,0.018847067,0.0039476375,0.97720534
287,0.21420366,0.02426108,0.7615353
288,0.008146015,0.0006248626,0.9912292
289,0.05488863,0.9392604,0.0058508907
290,0.0038735184,0.00019352988,0.995933
291,0.019751035,0.0020330388,0.978216
292,0.032440487,0.0029162737,0.96464324
293,0.013834504,0.0005731465,0.98559237
294,0.50570905,0.03419299,0.46009797
295,0.0031692518,0.9958139,0.0010169174
296,0.032657515,0.003385632,0.96395683
297,0.028276134,0.9667526,0.0049712835
298,0.012959446,0.9803391,0.006701431
299,0.028595524,0.00028822324,0.97111624
300,0.010213284,0.0011341979,0.9886525
301,0.08806394,0.118986815,0.79294926
302,0.011639073,0.00060513086,0.9877558
303,0.008208723,0.98898894,0.0028024302
304,0.55143964,0.04730635,0.40125397
305,0.032925513,0.96008223,0.0069922707
306,0.05217276,0.0045244703,0.9433027
307,0.006678378,0.99024934,0.0030722327
308,0.04170223,0.0074432413,0.95085454
309,0.11106037,0.023166148,0.86577344
310,0.0113224825,0.00042381717,0.9882537
311,0.048249535,0.0028763153,0.9488741
312,0.02521047,0.076736964,0.8980525
313,0.013248003,0.001547966,0.985204
314,0.071191624,0.14706425,0.78174406
315,0.0058807796,0.99252933,0.0015898267
316,0.0016629242,2.6662196e-05,0.99831045
317,0.041220464,0.004114692,0.9546649
318,0.26519507,0.3988735,0.33593148
319,0.0010711005,0.99827325,0.000655571
320,0.00418837,0.0001173868,0.99569416
321,0.018423352,0.0015604373,0.9800163
322,0.017554,0.0015404072,0.98090553
323,0.1351559,0.82139915,0.043444905
324,0.029129064,0.0009883908,0.96988255
325,0.01530619,0.0014212636,0.98327255
326,0.050680798,0.0051537813,0.94416547
327,0.021932675,0.003915135,0.9741522
328,0.005332193,8.535239e-05,0.9945825
329,0.030777179,0.0012407337,0.96798205
330,0.016408965,0.00074444676,0.98284656
331,0.0025692454,0.99612254,0.0013082618
332,0.030358018,0.9635712,0.0060708383
333,0.01997661,0.0013079732,0.9787154
334,0.017856246,0.9785751,0.0035686006
335,0.0060228435,0.002588585,0.9913886
336,0.019102918,0.0053094006,0.97558767
337,0.021006145,0.0008658195,0.978128
338,0.09720362,0.8862761,0.016520265
339,0.0143849095,0.9823277,0.0032874465
340,0.019412668,0.0010341717,0.97955316
341,0.16233937,0.45749947,0.3801611
342,0.010743606,0.0017679197,0.9874885
343,0.023468688,0.0009163956,0.9756149
344,0.0026034573,0.99650216,0.0008944116
345,0.005705467,0.99211943,0.0021751095
346,0.013066832,0.003012278,0.9839208
347,0.0040485114,0.9948088,0.0011425711
348,0.00064133364,9.346472e-06,0.9993493
349,0.025840588,0.005000428,0.969159
350,0.0055082417,0.99270505,0.0017866653
351,0.04431245,0.005770441,0.94991714
352,0.011614263,0.9853227,0.003063003
353,0.019301778,0.0021624125,0.97853583
354,0.08718687,0.004279747,0.9085334
355,0.010672483,0.004365033,0.98496246
356,0.027493535,0.0019446384,0.97056186
357,0.12445721,0.0247431,0.85079974
358,0.035700172,0.0011692593,0.96313053
359,0.024001127,0.0013654212,0.97463346
360,0.0044789114,0.00027490975,0.99524623
361,0.012087511,0.0006451786,0.9872673
362,0.017899437,0.97753006,0.0045704343
363,0.33953887,0.01828407,0.642177
364,0.0037159747,7.2994946e-05,0.99621105
365,0.002907315,0.99615735,0.0009354074
366,0.086497806,0.8993358,0.014166394
367,0.017895054,0.0020416048,0.9800633
368,0.017839702,0.0017066806,0.9804536
369,0.01319797,0.98406994,0.0027320615
370,0.013894383,0.00022741605,0.9858782
371,0.034195673,0.5057409,0.46006337
372,0.00648035,0.0007789889,0.9927407
373,0.04342335,0.00980945,0.94676715
374,0.17690255,0.048316568,0.7747809
375,0.026911138,0.0011655289,0.97192335
376,0.0032376926,0.99565744,0.0011049026
377,0.044797484,0.0017327499,0.95346975
378,0.017079396,0.0025634575,0.9803571
379,0.002323849,3.5644087e-05,0.9976405
380,0.0026881224,0.99640733,0.0009045347
381,0.011642937,0.00051831035,0.98783875
382,0.12737758,0.81114095,0.0614814
383,0.013399134,0.0011621558,0.9854387
384,0.10180528,0.21003065,0.68816406
385,0.021945119,0.97028977,0.007765153
386,0.012084943,0.9847024,0.003212625
387,0.014596196,0.00040939107,0.98499435
388,0.027529657,0.9654727,0.0069976933
389,0.08577828,0.008728149,0.90549356
390,0.017223736,0.0021728536,0.9806034
391,0.02634825,0.003012921,0.9706388
392,0.014783677,0.9786027,0.0066136424
393,0.000851206,3.2640422e-05,0.9991161
394,0.016796408,0.0014503995,0.98175323
395,0.00239106,0.9966557,0.0009532378
396,0.012205278,0.0008440318,0.9869507
397,0.009818091,0.98739713,0.0027848317
398,0.0426525,0.9488094,0.008538147
399,0.03182511,0.0039335024,0.9642414
400,0.0068333196,0.00041576085,0.9927509
401,0.003857524,0.0001484934,0.995994
402,0.018421208,0.003452436,0.97812635
403,0.012449572,0.9844647,0.0030856286
404,0.0066363527,0.99126107,0.002102511
405,0.26143914,0.08320368,0.65535724
406,0.3450063,0.11260244,0.54239124
407,0.015822815,0.0011988706,0.9829783
408,0.02071032,0.0049823765,0.97430736
409,0.050312504,0.9443321,0.005355347
410,0.48325866,0.10704705,0.40969425
411,0.060637563,0.005035158,0.9343273
412,0.09736382,0.6328437,0.2697925
413,0.04618438,0.01222019,0.94159544
414,0.043676175,0.93773574,0.01858803
415,0.008194531,0.98978674,0.0020187611
416,0.018437125,0.0015615479,0.9800014
417,0.06077411,0.0046577514,0.93456817
418,0.04702406,0.010428449,0.94254756
419,0.010021647,0.98806274,0.0019156724
420,0.40767992,0.034837548,0.55748254
421,0.025755819,0.005611759,0.96863246
422,0.0031021321,0.9959519,0.0009460472
423,0.0183558,0.0017142638,0.9799299
424,0.01066199,0.98474556,0.0045924066
425,0.019921882,0.95206463,0.028013548
426,0.05632264,0.010502617,0.9331747
427,0.06790596,0.004701977,0.92739207
428,0.026125932,0.002019202,0.97185487
429,0.009335844,0.0014268571,0.98923737
430,0.00060015946,7.985468e-05,0.99932003
431,0.012322083,0.0010967887,0.9865811
432,0.057037015,0.006356981,0.93660605
433,0.068082675,0.90553176,0.02638562
434,0.13514552,0.012327609,0.8525269
435,0.02901296,0.00026673925,0.97072035
436,0.028214095,0.0021926623,0.9695933
437,0.035548426,0.0040877196,0.9603638
438,0.35977048,0.15785429,0.48237514
439,0.012102653,0.9829732,0.0049240827
440,0.0067288666,0.99177086,0.0015003117
441,0.009009267,0.9875146,0.0034760993
442,0.035994835,0.00247478,0.9615303
443,0.057727892,0.011219588,0.9310525
444,0.34706977,0.045735706,0.60719454
445,0.01002035,0.00047407026,0.9895056
446,0.046021212,0.0035350043,0.95044374
447,0.007674699,0.98993886,0.0023865672
448,0.0026133545,0.9964838,0.0009028182
449,0.046344537,0.002429544,0.9512259
450,0.053984355,0.0049121403,0.9411035
451,0.016211333,0.0014503369,0.9823383
452,0.005274748,0.0011413846,0.99358386
453,0.031217776,0.0009809034,0.9678014
454,0.008599806,0.0003472431,0.9910529
455,0.0077975513,0.0004960392,0.9917064
456,0.002390619,0.99668294,0.0009263666
457,0.11407227,0.8731105,0.012817258
458,0.029536085,0.95962524,0.010838684
459,0.011495359,0.00080866454,0.98769605
460,0.029139344,0.9600377,0.010822969
461,0.0013734463,0.0004520793,0.9981744
462,0.028008636,0.0020390411,0.9699523
463,0.038798813,0.0071661584,0.95403504
464,0.0010702077,0.00024552766,0.9986842
465,0.00508065,0.99369204,0.0012273751
466,0.1851903,0.032379705,0.78243
467,0.03838618,0.002324889,0.95928895
468,0.0026245862,0.00017966956,0.9971957
469,0.0024815875,0.99663025,0.0008882377
470,0.02425971,0.6921951,0.2835452
471,0.017854908,0.0063335844,0.9758114
472,0.02356152,0.0028904574,0.97354805
473,0.041401777,0.003730135,0.95486814
474,0.013635031,0.0005220721,0.9858429
475,0.011840236,0.9823538,0.0058060167
476,0.10085263,0.0107762655,0.88837117
477,0.003486923,0.9931813,0.0033318014
478,0.0027113662,0.00089314644,0.9963955
479,0.017091535,0.050038293,0.93287015
480,0.022412362,0.0032615871,0.974326
481,0.012512669,0.00070667756,0.9867807
482,0.03602476,0.0034145934,0.9605607
483,0.023966826,0.0018828325,0.9741503
484,0.02104395,0.0068144645,0.9721416
485,0.0126314685,0.0010369371,0.9863316
486,0.0053561158,0.99326056,0.0013833649
487,0.01956021,0.97755456,0.0028852837
488,0.1354842,0.011741028,0.85277474
489,0.27236426,0.0134684695,0.71416724
490,0.0038747026,0.0002023422,0.9959229
491,0.008575229,0.9888137,0.0026111053
492,0.024310594,0.95070195,0.024987482
493,0.0010820888,3.1936295e-05,0.9988859
494,0.010165177,0.98336077,0.006474024
495,0.03620889,0.00037881584,0.9634123
496,0.01002238,0.00078486674,0.9891928
497,0.007394454,0.9900395,0.0025659988
498,0.0100956885,0.98753,0.0023743054
499,0.0447828,0.009870021,0.9453472
500,0.028424693,0.9599638,0.011611503
501,0.0074199024,0.00074922526,0.9918309
502,0.022749338,0.00074951595,0.97650117
503,0.01478309,0.9827791,0.0024377333
504,0.018937808,0.9680291,0.013033108
505,0.13877147,0.6382057,0.2230229
506,0.02900768,0.9625192,0.008473109
507,0.018434025,0.9770114,0.0045546824
508,0.019137809,0.9766109,0.0042513367
509,0.011154097,0.00086250843,0.98798335
510,0.0065198187,0.00047533584,0.99300486
511,0.0028691366,0.9960989,0.001032009
512,0.021598762,0.0009022536,0.977499
513,0.0029489768,0.9960043,0.0010467791
514,0.009589814,0.00087887223,0.9895313
515,0.058693472,0.0036454536,0.937661
516,0.17025466,0.80965453,0.020090759
517,0.0010101653,0.00014934488,0.9988405
518,0.007584445,0.9900816,0.0023340334
519,0.009439152,0.0016866341,0.9888742
520,0.0009171905,4.024542e-05,0.9990426
521,0.009552568,7.113684e-05,0.9903763
522,0.12711589,0.009421816,0.8634623
523,0.016492998,0.0009760935,0.9825309
524,0.0319579,0.006214516,0.9618276
525,0.022774324,0.0025738538,0.9746518
526,0.51559246,0.046248358,0.43815917
527,0.008194933,0.00035814854,0.991447
528,0.02887764,0.9662624,0.004859974
529,0.010673216,0.00017310804,0.9891537
530,0.009511899,0.0010296057,0.98945844
531,0.018611353,0.0040180064,0.9773706
532,0.5239072,0.13644347,0.33964938
533,0.00669236,0.991059,0.0022486432
534,0.014526391,0.0009711071,0.9845025
535,0.06548204,0.92085916,0.013658727
536,0.0062518343,0.00040901816,0.9933391
537,0.015897067,0.0003245201,0.9837785
538,0.0035117404,0.00021145475,0.9962768
539,0.117746,0.0056918697,0.87656206
540,0.042311378,0.0036644044,0.9540242
541,0.012779527,0.0012839558,0.9859365
542,0.01427681,0.0002995093,0.9854236
543,0.08373859,0.018398201,0.89786315
544,0.019798422,0.0022040429,0.9779976
545,0.0048968433,0.99374145,0.0013617174
546,0.0082262885,0.9893048,0.002468975
547,0.05256232,0.005555083,0.9418826
548,0.001891629,6.61618e-05,0.9980422
549,0.0051319147,0.9932782,0.0015898695
550,0.0025750678,0.9964651,0.0009597622
551,0.002362093,2.3912407e-05,0.997614
552,0.0064559914,0.99181765,0.0017263714
553,0.21694553,0.046453644,0.7366009
554,0.010247785,0.0005090199,0.98924315
555,0.01547867,0.98138154,0.0031397364
556,0.0058079385,0.99257237,0.0016197364
557,0.0068021207,0.9915862,0.0016117864
558,0.010384307,0.9864066,0.0032091343
559,0.010741771,0.0027083925,0.98654985
560,0.18831252,0.72722906,0.08445845
561,0.08641634,0.0032381546,0.9103455
562,0.0017200809,2.068781e-05,0.99825925
563,0.019518115,0.0009239886,0.97955793
564,0.021256324,0.0008894489,0.97785425
565,0.07441549,0.00829811,0.9172864
566,0.011985152,0.0008768954,0.98713803
567,0.012491987,0.00092351355,0.9865845
568,0.029279338,0.0042399596,0.96648073
569,0.018037079,0.9467971,0.03516588
570,0.01263687,0.98453414,0.0028289945
571,0.027591005,0.0051218667,0.9672871
572,0.0046038814,0.98824966,0.0071464824
573,0.0055091837,0.00027717254,0.99421364
574,0.005069267,0.993233,0.0016976453
575,0.025950924,0.001382538,0.97266656
576,0.12514497,0.010293083,0.864562
577,0.00618258,0.0002437135,0.9935737
578,0.0070619094,0.00027697417,0.9926611
579,0.0038816382,0.99495256,0.0011657409
580,0.0066336244,0.99190956,0.0014568276
581,0.07660613,0.010451514,0.91294235
582,0.011595174,0.00077523297,0.98762965
583,0.0071745403,0.0003338462,0.99249166
584,0.011431275,0.98611397,0.002454737
585,0.024170943,0.0015158668,0.97431326
586,0.011145513,0.00068342057,0.9881711
587,0.01199402,0.0016417867,0.9863642
588,0.010870233,0.98550665,0.0036231326
589,0.0113357715,0.0011101563,0.9875541
590,0.0058051664,8.7506975e-05,0.99410737
591,0.13203666,0.39088765,0.47707564
592,0.011443859,0.98339015,0.0051660724
593,0.012635929,0.0007181072,0.98664594
594,0.005385805,0.9932361,0.0013780535
595,0.026073983,0.001237405,0.9726887
596,0.029421648,0.95794934,0.012628974
597,0.09231399,0.0045025884,0.90318346
598,0.013871537,0.982265,0.003863476
599,0.386609,0.04561856,0.5677725
600,0.018536657,0.0009844435,0.98047894
601,0.006085095,0.00047123386,0.9934437
602,0.036650002,0.016823739,0.9465263
603,0.008321212,0.98986477,0.0018140504
604,0.067609906,0.007432793,0.92495733
605,0.18997759,0.0063175983,0.8037048
606,0.052579105,0.0012221219,0.9461987
607,0.064169616,0.0057356525,0.9300947
608,0.03418754,0.004543188,0.9612693
609,0.031010179,0.0035220177,0.9654678
610,0.59027207,0.07821822,0.33150977
611,0.0059852633,0.00039866686,0.9936161
612,0.0110062305,0.0005198888,0.98847383
613,0.014639385,0.024542006,0.9608185
614,0.010146423,0.00062480115,0.98922884
615,0.015370132,0.9813262,0.0033036256
616,0.008533754,0.00053357816,0.9909327
617,0.0082732,0.00047541736,0.9912514
618,0.026762862,0.0016039996,0.9716331
619,0.0074469317,0.00032779068,0.9922253
620,0.08768943,0.87680477,0.03550584
621,0.005093582,0.9933339,0.0015725368
622,0.008273287,0.986204,0.005522704
623,0.011505867,0.0008880185,0.9876061
624,0.015887497,0.0010045924,0.9831079
625,0.0062939003,0.00084689807,0.99285924
626,0.011402031,0.98582494,0.0027731415
627,0.0023407922,0.99677986,0.0008793804
628,0.033705533,0.9574303,0.008864178
629,0.036256406,0.0032997755,0.96044385
630,0.0175179,0.0021681804,0.9803139
631,0.1328394,0.01387504,0.8532856
632,0.020417877,0.0035462554,0.9760359
633,0.013711843,0.98341733,0.0028707958
634,0.019205485,0.00072832714,0.9800662
635,0.014746622,0.0014507471,0.9838027
636,0.07559612,0.12214329,0.80226064
637,0.009010854,0.000870249,0.99011886
638,0.05992572,0.9319773,0.008096969
639,0.16101593,0.03191261,0.80707145
640,0.02130906,0.01394985,0.9647411
641,0.022676487,0.0007176664,0.9766059
642,0.10548212,0.010542651,0.8839752
643,0.014764502,0.98161775,0.0036177656
644,0.0036868765,0.99515015,0.0011630129
645,0.0019368494,0.99728477,0.0007783029
646,0.014215726,0.0009116973,0.9848726
647,0.0065636984,0.00029321114,0.9931431
648,0.0031189546,0.9958288,0.0010522694
649,0.0122543005,0.00030429347,0.9874414
650,0.022124337,0.9716662,0.0062094475
651,0.0034176977,0.99561465,0.0009676363
652,0.010169218,0.00043578053,0.98939496
653,0.05054797,0.009673401,0.9397786
654,0.047164112,0.71667403,0.23616189
655,0.018864496,0.005034182,0.97610134
656,0.19120015,0.021408482,0.78739136
657,0.017867384,0.0023184028,0.97981423
658,0.038615506,0.0037620857,0.95762247
659,0.010384249,0.0023474982,0.98726827
660,0.006304383,0.99181163,0.0018839278
661,0.0061303712,0.99239177,0.0014778269
662,0.0016080508,0.00017553776,0.99821633
663,0.575979,0.06413452,0.35988647
664,0.19928421,0.021908712,0.77880704
665,0.0142287705,0.0012121248,0.9845591
666,0.005716309,0.00045379918,0.9938299
667,0.0026226596,0.9963403,0.0010371484
668,0.00880374,0.00011018574,0.99108607
669,0.09014613,0.013015758,0.8968381
